time,lead_I
13862.4,-5082.6206285714225
13864.4,-5093.477771428565
13866.4,-5089.6206285714225
13868.4,-5089.192057142851
13870.4,-5094.049199999994
13872.4,-5094.192057142851
13874.4,-5102.906342857136
13876.4,-5129.192057142851
13878.4,-5150.049199999994
13880.4,-5154.763485714279
13882.4,-5172.906342857137
13884.4,-5223.477771428566
13886.4,-5273.192057142851
13888.4,-5270.19205714285
13890.4,-5197.906342857137
13892.4,-5077.763485714279
13894.4,-4923.906342857137
13896.38,-4708.76348571428
13898.35,-4392.049199999994
13900.33,-3988.1920571428504
13902.3,-3572.7634857142793
13904.3,-3211.906342857136
13906.3,-2917.477771428565
13908.3,-2687.9063428571367
13910.3,-2563.192057142851
13912.3,-2608.192057142851
13914.3,-2850.6206285714225
13916.3,-3256.4777714285656
13918.3,-3756.763485714279
13920.3,-4281.906342857136
13922.3,-4777.906342857137
13924.3,-5207.049199999993
13926.3,-5536.477771428565
13928.3,-5732.906342857136
13930.3,-5783.192057142851
13932.3,-5718.192057142851
13934.3,-5596.906342857137
13936.3,-5465.049199999994
13938.3,-5341.049199999993
13940.3,-5234.049199999993
13942.3,-5154.477771428566
13944.3,-5108.6206285714225
13946.3,-5098.6206285714225
13948.3,-5120.477771428566
13950.3,-5153.334914285708
13952.3,-5166.049199999993
13954.3,-5153.334914285708
13956.3,-5144.334914285708
13958.3,-5157.334914285708
13960.3,-5169.19205714285
13962.3,-5150.19205714285
13964.3,-5108.192057142851
13966.3,-5078.334914285709
13968.3,-5079.334914285709
13970.3,-5092.192057142851
13972.3,-5084.6206285714225
13974.3,-5055.6206285714225
13976.28,-5042.477771428566
13978.25,-5070.763485714279
13980.22,-5116.906342857136
13982.2,-5138.192057142851
13984.2,-5126.192057142851
13986.2,-5110.6206285714225
13988.2,-5114.334914285708
13990.2,-5119.334914285709
13992.2,-5091.477771428566
13994.2,-5031.763485714279
13996.2,-4981.334914285709
13998.2,-4970.334914285709
14000.2,-4986.192057142851
14002.2,-4999.477771428565
14004.2,-5000.6206285714225
14006.2,-5001.906342857137
14008.2,-5017.906342857137
14010.2,-5046.192057142851
14012.2,-5063.763485714279
14014.2,-5047.76348571428
14016.2,-5003.477771428566
14018.2,-4965.334914285708
14020.2,-4962.906342857137
14022.2,-4987.477771428566
14024.2,-4998.334914285708
14026.2,-4972.6206285714225
14028.2,-4940.620628571422
14030.2,-4947.763485714279
14032.2,-4985.192057142851
14034.2,-4994.049199999993
14036.2,-4947.334914285708
14038.2,-4892.906342857136
14040.2,-4889.763485714279
14042.2,-4927.19205714285
14044.2,-4942.906342857137
14046.2,-4912.049199999994
14048.2,-4878.477771428566
14050.2,-4888.192057142851
14052.2,-4925.763485714279
14054.2,-4940.192057142851
14056.17,-4914.334914285708
14058.15,-4878.763485714279
14060.13,-4864.192057142851
14062.1,-4867.334914285709
14064.1,-4864.906342857136
14066.1,-4844.192057142851
14068.1,-4815.6206285714225
14070.1,-4799.763485714279
14072.1,-4803.763485714279
14074.1,-4812.906342857136
14076.1,-4806.192057142851
14078.1,-4777.049199999994
14080.1,-4739.049199999994
14082.1,-4715.334914285709
14084.1,-4713.334914285708
14086.1,-4707.763485714279
14088.1,-4666.477771428565
14090.1,-4599.76348571428
14092.1,-4552.192057142851
14094.1,-4536.477771428565
14096.1,-4509.334914285708
14098.1,-4435.6206285714225
14100.1,-4345.049199999994
14102.1,-4298.6206285714225
14104.1,-4311.049199999994
14106.1,-4335.192057142851
14108.1,-4325.6206285714225
14110.1,-4292.906342857136
14112.1,-4280.049199999994
14114.1,-4300.76348571428
14116.1,-4321.477771428565
14118.1,-4303.192057142851
14120.1,-4249.192057142851
14122.1,-4203.906342857137
14124.1,-4201.049199999994
14126.1,-4221.6206285714225
14128.1,-4221.334914285708
14130.1,-4188.620628571422
14132.1,-4152.477771428566
14134.1,-4139.192057142851
14136.1,-4145.049199999994
14138.1,-4149.763485714279
14140.1,-4137.192057142851
14142.1,-4109.334914285708
14144.0,-4089.9063428571367
14146.0,-4101.334914285708
14148.0,-4130.6206285714225
14150.0,-4138.906342857137
14152.0,-4116.477771428565
14154.0,-4102.906342857137
14156.0,-4131.6206285714225
14158.0,-4181.906342857136
14160.0,-4211.477771428565
14162.0,-4215.477771428565
14164.0,-4228.049199999993
14166.0,-4274.620628571422
14168.0,-4342.334914285708
14170.0,-4395.6206285714225
14172.0,-4414.6206285714225
14174.0,-4419.763485714279
14176.0,-4451.477771428565
14178.0,-4517.6206285714225
14180.0,-4577.192057142851
14182.0,-4598.334914285708
14184.0,-4611.049199999994
14186.0,-4667.192057142851
14188.0,-4759.6206285714225
14190.0,-4829.763485714279
14192.0,-4850.763485714279
14194.0,-4857.049199999994
14196.0,-4885.477771428565
14198.0,-4928.6206285714225
14200.0,-4956.192057142851
14202.0,-4955.6206285714225
14204.0,-4942.477771428565
14206.0,-4944.763485714279
14208.0,-4977.76348571428
14210.0,-5025.477771428566
14212.0,-5055.906342857136
14214.0,-5059.906342857136
14216.0,-5061.477771428565
14218.0,-5083.192057142851
14220.0,-5113.6206285714225
14222.0,-5116.906342857136
14223.9,-5075.192057142851
14225.9,-5014.334914285708
14227.9,-4977.906342857136
14229.9,-4975.6206285714225
14231.9,-4975.763485714279
14233.9,-4954.763485714279
14235.9,-4934.334914285708
14237.9,-4951.906342857136
14239.9,-5008.477771428566
14241.9,-5061.763485714279
14243.9,-5076.477771428565
14245.9,-5066.477771428566
14247.9,-5072.192057142851
14249.9,-5102.620628571422
14251.9,-5123.763485714279
14253.9,-5105.049199999994
14255.9,-5059.763485714279
14257.9,-5030.906342857136
14259.9,-5043.477771428565
14261.9,-5076.192057142852
14263.9,-5087.6206285714225
14265.9,-5070.906342857136
14267.9,-5060.763485714278
14269.9,-5082.906342857136
14271.9,-5121.763485714279
14273.9,-5145.049199999994
14275.9,-5139.6206285714225
14277.9,-5120.049199999994
14279.9,-5112.334914285708
14281.9,-5130.334914285708
14283.9,-5161.334914285709
14285.9,-5178.620628571423
14287.9,-5168.906342857137
14289.9,-5147.906342857136
14291.9,-5147.334914285708
14293.9,-5176.334914285708
14295.9,-5200.906342857137
14297.9,-5188.477771428566
14299.9,-5161.763485714279
14301.9,-5171.620628571422
14303.8,-5220.049199999993
14305.8,-5256.477771428566
14307.8,-5252.763485714278
14309.8,-5238.334914285708
14311.8,-5251.6206285714225
14313.8,-5287.192057142851
14315.8,-5306.620628571422
14317.8,-5291.192057142852
14319.8,-5264.192057142851
14321.8,-5257.6206285714225
14323.8,-5271.6206285714225
14325.8,-5277.6206285714225
14327.8,-5254.334914285709
14329.8,-5209.334914285709
14331.8,-5170.6206285714225
14333.8,-5159.049199999994
14335.8,-5164.477771428565
14337.8,-5153.477771428566
14339.8,-5111.763485714279
14341.8,-5070.906342857136
14343.8,-5068.620628571423
14345.8,-5087.763485714279
14347.8,-5075.906342857137
14349.8,-5024.477771428565
14351.8,-4978.477771428566
14353.8,-4961.763485714279
14355.8,-4951.6206285714225
14357.8,-4936.334914285709
14359.8,-4934.334914285709
14361.8,-4948.906342857137
14363.8,-4963.76348571428
14365.8,-4989.620628571422
14367.8,-5056.6206285714225
14369.8,-5152.334914285708
14371.8,-5223.620628571422
14373.8,-5257.192057142852
14375.8,-5295.763485714279
14377.8,-5356.049199999994
14379.8,-5399.192057142852
14381.8,-5403.6206285714225
14383.7,-5394.334914285709
14385.7,-5388.192057142851
14387.7,-5378.763485714279
14389.7,-5372.192057142851
14391.7,-5375.620628571422
14393.7,-5370.192057142851
14395.7,-5345.192057142852
14397.7,-5330.906342857136
14399.7,-5359.049199999994
14401.7,-5414.763485714279
14403.7,-5455.763485714279
14405.7,-5468.477771428566
14407.7,-5481.906342857137
14409.7,-5521.76348571428
14411.7,-5570.049199999994
14413.7,-5588.192057142851
14415.7,-5567.620628571422
14417.7,-5539.477771428565
14419.7,-5538.477771428566
14421.7,-5564.906342857136
14423.7,-5582.477771428566
14425.7,-5564.049199999993
14427.7,-5534.763485714279
14429.7,-5544.763485714278
14431.7,-5599.192057142851
14433.7,-5650.049199999992
14435.7,-5663.192057142851
14437.7,-5655.477771428565
14439.7,-5648.192057142851
14441.7,-5620.477771428565
14443.7,-5527.049199999993
14445.7,-5344.192057142851
14447.7,-5078.477771428565
14449.7,-4748.76348571428
14451.7,-4377.477771428566
14453.7,-3991.4777714285647
14455.67,-3615.6206285714225
14457.65,-3276.049199999993
14459.63,-3019.7634857142793
14461.6,-2914.7634857142793
14463.6,-3002.0491999999936
14465.6,-3255.6206285714225
14467.6,-3612.906342857136
14469.6,-4036.4777714285647
14471.6,-4518.477771428565
14473.6,-5024.763485714279
14475.6,-5469.477771428565
14477.6,-5767.334914285709
14479.6,-5905.192057142851
14481.6,-5942.906342857135
14483.6,-5937.049199999992
14485.6,-5884.6206285714225
14487.6,-5765.477771428565
14489.6,-5614.763485714279
14491.6,-5507.477771428565
14493.6,-5474.049199999994
14495.6,-5472.192057142851
14497.6,-5452.049199999993
14499.6,-5416.620628571422
14501.6,-5404.049199999993
14503.6,-5430.76348571428
14505.6,-5472.477771428565
14507.6,-5498.049199999994
14509.6,-5503.049199999994
14511.6,-5502.049199999994
14513.6,-5506.6206285714225
14515.6,-5519.192057142851
14517.6,-5531.192057142851
14519.6,-5520.334914285708
14521.6,-5476.477771428566
14523.6,-5432.763485714279
14525.6,-5436.334914285708
14527.6,-5480.477771428565
14529.6,-5506.049199999994
14531.6,-5482.6206285714225
14533.6,-5450.763485714279
14535.58,-5457.763485714279
14537.55,-5487.477771428565
14539.53,-5483.763485714278
14541.5,-5429.6206285714225
14543.5,-5370.049199999994
14545.5,-5353.334914285708
14547.5,-5370.334914285708
14549.5,-5368.763485714279
14551.5,-5319.049199999993
14553.5,-5251.477771428565
14555.5,-5216.906342857137
14557.5,-5222.477771428566
14559.5,-5225.192057142852
14561.5,-5192.049199999994
14563.5,-5148.334914285708
14565.5,-5145.334914285708
14567.5,-5186.620628571422
14569.5,-5221.334914285708
14571.5,-5214.620628571422
14573.5,-5190.906342857136
14575.5,-5191.334914285708
14577.5,-5218.6206285714225
14579.5,-5245.763485714279
14581.5,-5253.763485714278
14583.5,-5242.334914285708
14585.5,-5223.6206285714225
14587.5,-5215.049199999994
14589.5,-5219.334914285708
14591.5,-5211.906342857136
14593.5,-5172.192057142851
14595.5,-5124.477771428566
14597.5,-5116.76348571428
14599.5,-5154.334914285709
14601.5,-5185.6206285714225
14603.5,-5169.620628571422
14605.5,-5129.334914285708
14607.5,-5115.049199999993
14609.5,-5136.477771428565
14611.5,-5156.049199999994
14613.5,-5138.6206285714225
14615.47,-5093.763485714279
14617.45,-5069.192057142851
14619.42,-5093.620628571422
14621.4,-5130.6206285714225
14623.4,-5117.906342857136
14625.4,-5054.19205714285
14627.4,-5003.192057142851
14629.4,-5002.192057142851
14631.4,-5015.477771428566
14633.4,-4994.049199999994
14635.4,-4938.192057142852
14637.4,-4887.192057142851
14639.4,-4872.049199999993
14641.4,-4886.6206285714225
14643.4,-4893.049199999994
14645.4,-4861.906342857137
14647.4,-4809.763485714279
14649.4,-4779.192057142851
14651.4,-4778.477771428566
14653.4,-4763.334914285709
14655.4,-4693.477771428566
14657.4,-4589.763485714279
14659.4,-4511.334914285709
14661.4,-4483.192057142851
14663.4,-4474.906342857137
14665.4,-4451.763485714279
14667.4,-4416.192057142851
14669.4,-4392.049199999993
14671.4,-4393.620628571422
14673.4,-4411.049199999993
14675.4,-4414.906342857136
14677.4,-4388.049199999994
14679.4,-4353.6206285714225
14681.4,-4351.192057142851
14683.4,-4382.763485714279
14685.4,-4407.334914285709
14687.4,-4395.906342857137
14689.4,-4368.334914285708
14691.4,-4364.906342857136
14693.4,-4394.6206285714225
14695.38,-4423.6206285714225
14697.35,-4416.76348571428
14699.33,-4385.334914285708
14701.3,-4377.6206285714225
14703.3,-4414.334914285708
14705.3,-4455.763485714279
14707.3,-4455.763485714279
14709.3,-4431.620628571422
14711.3,-4441.334914285708
14713.3,-4500.477771428566
14715.3,-4562.906342857136
14717.3,-4589.477771428565
14719.3,-4596.763485714279
14721.3,-4623.906342857137
14723.3,-4678.620628571423
14725.3,-4736.049199999994
14727.3,-4775.76348571428
14729.3,-4801.334914285708
14731.3,-4832.6206285714225
14733.3,-4886.477771428565
14735.3,-4957.763485714279
14737.3,-5017.906342857137
14739.3,-5044.763485714279
14741.3,-5050.906342857137
14743.3,-5072.6206285714225
14745.3,-5125.763485714279
14747.3,-5183.192057142851
14749.3,-5206.049199999994
14751.3,-5195.763485714279
14753.3,-5195.906342857137
14755.3,-5233.620628571422
14757.3,-5277.906342857136
14759.3,-5281.192057142851
14761.3,-5247.334914285709
14763.3,-5226.906342857136
14765.3,-5246.477771428566
14767.3,-5274.906342857136
14769.3,-5267.192057142851
14771.3,-5221.192057142851
14773.3,-5177.763485714279
14775.28,-5171.477771428565
14777.25,-5190.906342857136
14779.22,-5197.049199999994
14781.2,-5177.6206285714225
14783.2,-5160.763485714279
14785.2,-5168.192057142851
14787.2,-5184.049199999994
14789.2,-5183.19205714285
14791.2,-5165.906342857136
14793.2,-5148.763485714279
14795.2,-5143.620628571423
14797.2,-5155.192057142851
14799.2,-5179.763485714279
14801.2,-5196.763485714278
14803.2,-5185.192057142851
14805.2,-5155.334914285708
14807.2,-5140.049199999994
14809.2,-5144.763485714279
14811.2,-5138.334914285708
14813.2,-5106.620628571422
14815.2,-5081.477771428565
14817.2,-5096.477771428566
14819.2,-5141.049199999994
14821.2,-5180.049199999994
14823.2,-5200.334914285709
14825.2,-5219.049199999994
14827.2,-5256.19205714285
14829.2,-5308.334914285708
14831.2,-5346.763485714279
14833.2,-5346.6206285714225
14835.2,-5318.763485714278
14837.2,-5300.477771428566
14839.2,-5312.477771428566
14841.2,-5336.763485714279
14843.2,-5340.906342857137
14845.2,-5317.620628571422
14847.2,-5296.763485714278
14849.2,-5309.763485714278
14851.2,-5337.763485714279
14853.2,-5329.906342857136
14855.17,-5284.906342857137
14857.15,-5258.19205714285
14859.13,-5272.334914285708
14861.1,-5290.334914285708
14863.1,-5289.334914285708
14865.1,-5289.906342857136
14867.1,-5302.049199999993
14869.1,-5308.906342857135
14871.1,-5307.192057142851
14873.1,-5309.049199999994
14875.1,-5304.477771428565
14877.1,-5268.192057142851
14879.1,-5206.763485714279
14881.1,-5160.334914285708
14883.1,-5146.763485714279
14885.1,-5143.049199999994
14887.1,-5132.76348571428
14889.1,-5128.334914285708
14891.1,-5137.906342857136
14893.1,-5151.6206285714225
14895.1,-5158.477771428565
14897.1,-5146.192057142851
14899.1,-5105.76348571428
14901.1,-5055.049199999994
14903.1,-5027.763485714279
14905.1,-5027.763485714279
14907.1,-5030.049199999993
14909.1,-5021.763485714279
14911.1,-5015.192057142851
14913.1,-5027.763485714279
14915.1,-5070.19205714285
14917.1,-5138.049199999994
14919.1,-5207.477771428566
14921.1,-5255.334914285708
14923.1,-5293.334914285709
14925.1,-5354.049199999994
14927.1,-5431.763485714278
14929.1,-5473.049199999994
14931.1,-5446.334914285708
14933.1,-5392.049199999993
14935.08,-5375.192057142851
14937.05,-5407.906342857136
14939.03,-5443.477771428566
14941.0,-5445.477771428566
14943.0,-5436.477771428565
14945.0,-5461.906342857136
14947.0,-5520.192057142851
14949.0,-5565.477771428566
14951.0,-5571.477771428566
14953.0,-5558.192057142851
14955.0,-5554.6206285714225
14957.0,-5566.477771428566
14959.0,-5581.763485714279
14961.0,-5583.192057142851
14963.0,-5561.477771428565
14965.0,-5529.76348571428
14967.0,-5515.477771428565
14969.0,-5525.763485714279
14971.0,-5535.906342857136
14973.0,-5523.334914285708
14975.0,-5505.334914285708
14977.0,-5521.049199999993
14979.0,-5578.906342857136
14981.0,-5641.477771428565
14983.0,-5672.192057142851
14985.0,-5679.477771428565
14987.0,-5695.763485714278
14989.0,-5721.620628571422
14991.0,-5711.334914285707
14993.0,-5615.192057142851
14995.0,-5423.049199999994
14997.0,-5161.620628571422
14999.0,-4854.906342857136
15001.0,-4500.192057142851
15003.0,-4093.3349142857087
15005.0,-3669.7634857142803
15007.0,-3300.9063428571367
15009.0,-3048.477771428565
15011.0,-2938.3349142857082
15013.0,-2971.6206285714225
15014.97,-3141.192057142851
15016.95,-3438.76348571428
15018.92,-3854.3349142857082
15020.9,-4353.334914285708
15022.9,-4854.906342857137
15024.9,-5266.477771428566
15026.9,-5552.477771428566
15028.9,-5740.906342857137
15030.9,-5859.049199999994
15032.9,-5893.334914285708
15034.9,-5828.763485714279
15036.9,-5702.906342857136
15038.9,-5592.334914285708
15040.9,-5545.763485714278
15042.9,-5546.763485714279
15044.9,-5548.192057142851
15046.9,-5532.334914285708
15048.9,-5524.477771428565
15050.9,-5551.906342857135
15052.9,-5600.76348571428
15054.9,-5623.6206285714225
15056.9,-5596.763485714279
15058.9,-5554.763485714279
15060.9,-5549.6206285714225
15062.9,-5584.192057142851
15064.9,-5612.906342857137
15066.9,-5604.763485714279
15068.9,-5577.334914285707
15070.9,-5568.334914285708
15072.9,-5587.477771428565
15074.9,-5600.620628571422
15076.9,-5566.6206285714225
15078.9,-5494.192057142852
15080.9,-5441.19205714285
15082.9,-5441.334914285708
15084.9,-5460.049199999994
15086.9,-5447.334914285708
15088.9,-5404.763485714279
15090.9,-5373.620628571422
15092.9,-5374.192057142851
15094.88,-5384.620628571422
15096.85,-5375.192057142851
15098.83,-5343.76348571428
15100.8,-5314.620628571423
15102.8,-5313.049199999994
15104.8,-5341.477771428565
15106.8,-5376.334914285708
15108.8,-5389.477771428565
15110.8,-5381.763485714278
15112.8,-5385.763485714279
15114.8,-5421.049199999994
15116.8,-5457.049199999994
15118.8,-5449.049199999993
15120.8,-5404.192057142851
15122.8,-5375.477771428565
15124.8,-5388.477771428565
15126.8,-5412.334914285708
15128.8,-5408.334914285708
15130.8,-5378.906342857137
15132.8,-5360.477771428565
15134.8,-5379.19205714285
15136.8,-5415.763485714279
15138.8,-5421.6206285714225
15140.8,-5381.334914285709
15142.8,-5339.906342857136
15144.8,-5343.906342857136
15146.8,-5376.049199999994
15148.8,-5381.049199999993
15150.8,-5344.477771428565
15152.8,-5309.620628571422
15154.8,-5314.334914285708
15156.8,-5341.763485714279
15158.8,-5347.906342857136
15160.8,-5322.763485714278
15162.8,-5298.906342857137
15164.8,-5304.049199999994
15166.8,-5331.334914285708
15168.8,-5353.906342857136
15170.8,-5350.049199999994
15172.8,-5320.477771428565
15174.78,-5293.906342857136
15176.75,-5298.906342857137
15178.72,-5320.334914285708
15180.7,-5311.477771428565
15182.7,-5260.6206285714225
15184.7,-5212.477771428565
15186.7,-5207.620628571422
15188.7,-5224.477771428565
15190.7,-5205.620628571422
15192.7,-5132.906342857136
15194.7,-5051.906342857136
15196.7,-5012.477771428566
15198.7,-5004.334914285709
15200.7,-4973.477771428566
15202.7,-4893.906342857137
15204.7,-4801.049199999994
15206.7,-4752.192057142851
15208.7,-4759.477771428566
15210.7,-4771.6206285714225
15212.7,-4736.334914285708
15214.7,-4672.6206285714225
15216.7,-4646.906342857137
15218.7,-4679.192057142851
15220.7,-4716.620628571423
15222.7,-4710.76348571428
15224.7,-4679.192057142851
15226.7,-4671.192057142851
15228.7,-4701.6206285714225
15230.7,-4740.6206285714225
15232.7,-4754.76348571428
15234.7,-4740.76348571428
15236.7,-4722.6206285714225
15238.7,-4724.477771428566
15240.7,-4746.192057142851
15242.7,-4762.192057142851
15244.7,-4748.906342857137
15246.7,-4716.620628571423
15248.7,-4705.76348571428
15250.7,-4738.334914285709
15252.6,-4783.906342857137
15254.6,-4795.6206285714225
15256.6,-4776.192057142851
15258.6,-4777.763485714279
15260.6,-4829.477771428565
15262.6,-4895.763485714279
15264.6,-4925.763485714279
15266.6,-4923.049199999993
15268.6,-4940.334914285709
15270.6,-5008.6206285714225
15272.6,-5095.334914285709
15274.6,-5149.334914285709
15276.6,-5169.76348571428
15278.6,-5201.906342857136
15280.6,-5268.6206285714225
15282.6,-5340.192057142851
15284.6,-5378.477771428565
15286.6,-5386.049199999994
15288.6,-5398.049199999994
15290.6,-5435.477771428565
15292.6,-5481.477771428565
15294.6,-5506.763485714279
15296.6,-5510.763485714279
15298.6,-5518.334914285708
15300.6,-5541.906342857137
15302.6,-5569.620628571422
15304.6,-5587.192057142851
15306.6,-5588.6206285714225
15308.6,-5576.906342857136
15310.6,-5565.906342857136
15312.6,-5570.477771428566
15314.6,-5583.6206285714225
15316.6,-5579.192057142851
15318.6,-5546.334914285708
15320.6,-5510.049199999994
15322.6,-5504.763485714279
15324.6,-5530.477771428565
15326.6,-5549.6206285714225
15328.6,-5537.192057142851
15330.6,-5515.906342857137
15332.5,-5523.6206285714225
15334.5,-5560.049199999993
15336.5,-5586.477771428565
15338.5,-5575.477771428565
15340.5,-5546.192057142851
15342.5,-5542.477771428566
15344.5,-5580.906342857137
15346.5,-5628.906342857136
15348.5,-5641.477771428565
15350.5,-5617.906342857136
15352.5,-5605.763485714279
15354.5,-5634.334914285709
15356.5,-5669.334914285708
15358.5,-5667.477771428565
15360.5,-5650.477771428565
15362.5,-5665.334914285708
15364.5,-5701.906342857136
15366.5,-5718.763485714279
15368.5,-5720.049199999993
15370.5,-5732.906342857136
15372.5,-5743.906342857136
15374.5,-5729.334914285707
15376.5,-5715.906342857136
15378.5,-5741.334914285708
15380.5,-5784.049199999994
15382.5,-5797.6206285714225
15384.5,-5791.620628571422
15386.5,-5813.049199999993
15388.5,-5862.906342857137
15390.5,-5897.477771428565
15392.5,-5900.477771428566
15394.5,-5892.477771428566
15396.5,-5888.334914285708
15398.5,-5892.049199999994
15400.5,-5905.763485714279
15402.5,-5915.477771428565
15404.47,-5905.906342857135
15406.45,-5895.049199999993
15408.42,-5916.049199999993
15410.4,-5965.19205714285
15412.4,-6004.334914285708
15414.4,-6008.334914285707
15416.4,-5987.192057142851
15418.4,-5967.334914285708
15420.4,-5964.763485714279
15422.4,-5971.049199999994
15424.4,-5965.192057142851
15426.4,-5942.192057142851
15428.4,-5927.192057142851
15430.4,-5949.192057142851
15432.4,-5997.763485714279
15434.4,-6024.6206285714225
15436.4,-6001.334914285708
15438.4,-5955.049199999993
15440.4,-5931.477771428565
15442.4,-5934.906342857136
15444.4,-5925.763485714279
15446.4,-5876.906342857137
15448.4,-5815.76348571428
15450.4,-5791.6206285714225
15452.4,-5809.906342857137
15454.4,-5822.6206285714225
15456.4,-5792.477771428565
15458.4,-5739.763485714279
15460.4,-5711.19205714285
15462.4,-5720.334914285708
15464.4,-5738.192057142851
15466.4,-5735.906342857137
15468.4,-5720.906342857136
15470.4,-5722.192057142851
15472.4,-5754.477771428565
15474.4,-5806.763485714278
15476.4,-5856.763485714278
15478.4,-5892.76348571428
15480.4,-5925.192057142851
15482.4,-5975.334914285709
15484.38,-6048.049199999994
15486.35,-6118.334914285708
15488.33,-6154.192057142851
15490.3,-6153.049199999994
15492.3,-6147.049199999994
15494.3,-6165.192057142851
15496.3,-6195.477771428565
15498.3,-6204.906342857136
15500.3,-6196.477771428566
15502.3,-6211.192057142852
15504.3,-6267.906342857137
15506.3,-6334.906342857136
15508.3,-6372.763485714279
15510.3,-6381.763485714279
15512.3,-6394.763485714279
15514.3,-6432.6206285714225
15516.3,-6476.477771428565
15518.3,-6487.763485714279
15520.3,-6455.477771428566
15522.3,-6412.76348571428
15524.3,-6397.049199999993
15526.3,-6403.192057142851
15528.3,-6391.19205714285
15530.3,-6340.049199999993
15532.3,-6282.334914285707
15534.3,-6271.477771428565
15536.3,-6317.477771428565
15538.3,-6374.906342857137
15540.3,-6402.477771428566
15542.3,-6415.477771428565
15544.3,-6459.477771428565
15546.3,-6540.763485714279
15548.3,-6605.906342857137
15550.3,-6595.049199999994
15552.3,-6498.763485714279
15554.3,-6349.620628571422
15556.3,-6164.334914285708
15558.3,-5918.763485714279
15560.3,-5586.334914285708
15562.3,-5182.906342857137
15564.28,-4763.6206285714225
15566.25,-4392.192057142851
15568.22,-4109.334914285708
15570.2,-3917.1920571428504
15572.2,-3810.620628571423
15574.2,-3828.192057142851
15576.2,-4027.906342857136
15578.2,-4401.477771428565
15580.2,-4858.049199999994
15582.2,-5310.049199999994
15584.2,-5732.334914285708
15586.2,-6123.76348571428
15588.2,-6449.049199999994
15590.2,-6650.192057142851
15592.2,-6707.049199999993
15594.2,-6664.763485714279
15596.2,-6592.049199999994
15598.2,-6529.049199999994
15600.2,-6478.906342857136
15602.2,-6434.477771428565
15604.2,-6399.906342857136
15606.2,-6391.334914285708
15608.2,-6419.763485714279
15610.2,-6472.620628571422
15612.2,-6518.906342857137
15614.2,-6539.334914285708
15616.2,-6544.477771428565
15618.2,-6557.192057142851
15620.2,-6579.477771428565
15622.2,-6586.19205714285
15624.2,-6555.763485714279
15626.2,-6500.192057142851
15628.2,-6459.6206285714225
15630.2,-6460.477771428565
15632.2,-6480.763485714279
15634.2,-6472.906342857136
15636.2,-6426.192057142851
15638.2,-6383.906342857136
15640.2,-6386.334914285708
15642.2,-6412.763485714279
15644.17,-6408.049199999993
15646.15,-6361.334914285708
15648.13,-6326.192057142851
15650.1,-6348.192057142851
15652.1,-6398.192057142852
15654.1,-6410.334914285709
15656.1,-6373.477771428566
15658.1,-6340.334914285708
15660.1,-6349.906342857136
15662.1,-6382.334914285708
15664.1,-6394.906342857136
15666.1,-6375.763485714279
15668.1,-6353.049199999994
15670.1,-6359.620628571422
15672.1,-6392.620628571422
15674.1,-6413.763485714278
15676.1,-6396.906342857137
15678.1,-6359.906342857137
15680.1,-6338.334914285709
15682.1,-6341.6206285714225
15684.1,-6349.049199999994
15686.1,-6340.334914285708
15688.1,-6317.906342857137
15690.1,-6302.049199999994
15692.1,-6309.192057142851
15694.1,-6334.192057142851
15696.1,-6352.620628571423
15698.1,-6344.76348571428
15700.1,-6320.6206285714225
15702.1,-6313.19205714285
15704.1,-6334.763485714279
15706.1,-6354.906342857136
15708.1,-6340.906342857136
15710.1,-6307.049199999994
15712.1,-6297.763485714279
15714.1,-6326.763485714279
15716.1,-6355.477771428565
15718.1,-6342.334914285708
15720.1,-6300.049199999994
15722.1,-6282.763485714279
15724.08,-6311.906342857136
15726.05,-6342.334914285708
15728.03,-6323.049199999994
15730.0,-6264.906342857137
15732.0,-6217.906342857137
15734.0,-6202.76348571428
15736.0,-6193.763485714279
15738.0,-6159.334914285708
15740.0,-6099.620628571422
15742.0,-6046.19205714285
15744.0,-6030.192057142851
15746.0,-6044.763485714279
15748.0,-6049.6206285714225
15750.0,-6021.763485714279
15752.0,-5982.763485714278
15754.0,-5961.334914285708
15756.0,-5950.477771428565
15758.0,-5922.906342857137
15760.0,-5872.192057142851
15762.0,-5814.763485714279
15764.0,-5769.620628571422
15766.0,-5749.477771428565
15768.0,-5752.477771428565
15770.0,-5752.049199999993
15772.0,-5724.334914285708
15774.0,-5689.19205714285
15776.0,-5686.76348571428
15778.0,-5709.192057142851
15780.0,-5704.19205714285
15782.0,-5655.334914285709
15784.0,-5609.906342857137
15786.0,-5609.620628571423
15788.0,-5636.477771428565
15790.0,-5648.477771428565
15792.0,-5638.477771428565
15794.0,-5635.477771428566
15796.0,-5659.6206285714225
15798.0,-5696.049199999993
15800.0,-5713.763485714279
15802.0,-5702.192057142851
15803.97,-5681.906342857136
15805.95,-5679.192057142851
15807.92,-5694.049199999993
15809.9,-5702.19205714285
15811.9,-5690.906342857136
15813.9,-5678.763485714279
15815.9,-5690.192057142851
15817.9,-5723.477771428565
15819.9,-5757.906342857136
15821.9,-5780.334914285708
15823.9,-5794.334914285708
15825.9,-5811.906342857136
15827.9,-5846.334914285708
15829.9,-5898.334914285709
15831.9,-5947.334914285708
15833.9,-5969.477771428565
15835.9,-5971.906342857137
15837.9,-5990.6206285714225
15839.9,-6043.906342857137
15841.9,-6097.334914285708
